filename,subject,date_sent,job,posts,week_sent,year_sent,source
2016/1/29/1528dff3c3e804c9.eml,"Subject: 23 new python opportunities in Chicago, IL",2016-01-29,python,23,5,2016,Indeed
2016/1/28/15288a2fb61f1d1d.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2016-01-28,Data Scientist,9,4,2016,Indeed
2016/1/27/152835da572b93d1.eml,"Subject: 21 new python opportunities in Chicago, IL",2016-01-27,python,21,4,2016,Indeed
2016/1/27/152835da4d0779e8.eml,"Subject: 8 new Data Scientist opportunities in Chicago, IL",2016-01-27,Data Scientist,8,4,2016,Indeed
2016/1/26/1527e2ae3331dc12.eml,"Subject: 30+ new python opportunities in Chicago, IL",2016-01-26,python,30,4,2016,Indeed
2016/1/25/15278df07bf369b1.eml,"Subject: 8 new Data Scientist opportunities in Chicago, IL",2016-01-25,Data Scientist,8,4,2016,Indeed
2016/1/25/15278df07a07851a.eml,"Subject: 6 new python opportunities in Chicago, IL",2016-01-25,python,6,4,2016,Indeed
2016/1/24/152740f519381637.eml,"Subject: 5 new Data Scientist opportunities in Chicago, IL",2016-01-24,Data Scientist,5,4,2016,Indeed
2016/1/24/152740f50fd6a4eb.eml,"Subject: 5 new python opportunities in Chicago, IL",2016-01-24,python,5,4,2016,Indeed
2016/1/23/1526ec12ae648876.eml,"Subject: 29 new python opportunities in Chicago, IL",2016-01-23,python,29,4,2016,Indeed
2016/1/22/15269a76abad0b6b.eml,"Subject: 12 new Data Scientist opportunities in Chicago, IL",2016-01-22,Data Scientist,12,4,2016,Indeed
2016/1/22/15269a76a6ba6dfe.eml,"Subject: 23 new python opportunities in Chicago, IL",2016-01-22,python,23,4,2016,Indeed
2016/1/21/152648e05db7338d.eml,"Subject: 29 new python opportunities in Chicago, IL",2016-01-21,python,29,3,2016,Indeed
2016/1/21/152648e041140d97.eml,"Subject: 7 new Data Scientist opportunities in Chicago, IL",2016-01-21,Data Scientist,7,3,2016,Indeed
2016/1/20/1525f6ecc824e171.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2016-01-20,Data Scientist,9,3,2016,Indeed
2016/1/20/1525f6ecb393f4d4.eml,"Subject: 21 new python opportunities in Chicago, IL",2016-01-20,python,21,3,2016,Indeed
2016/1/19/1525a2b82a9b528a.eml,"Subject: 6 new Data Scientist opportunities in Chicago, IL",2016-01-19,Data Scientist,6,3,2016,Indeed
2016/1/18/15254bd80f14d56c.eml,"Subject: 5 new Data Scientist opportunities in Chicago, IL",2016-01-18,Data Scientist,5,3,2016,Indeed
2016/1/17/152501d4c1476892.eml,"Subject: 4 new python opportunities in Chicago, IL",2016-01-17,python,4,3,2016,Indeed
2016/1/16/1524ad7fc1148273.eml,"Subject: 30+ new python opportunities in Chicago, IL",2016-01-16,python,30,3,2016,Indeed
2016/1/15/152458f43dfc3ee7.eml,"Subject: 18 new python opportunities in Chicago, IL",2016-01-15,python,18,3,2016,Indeed
2016/1/15/152458f43d84303f.eml,"Subject: 10 new Data Scientist opportunities in Chicago, IL",2016-01-15,Data Scientist,10,3,2016,Indeed
2016/1/14/152406be8c679d44.eml,"Subject: 30+ new python opportunities in Chicago, IL",2016-01-14,python,30,2,2016,Indeed
2016/1/13/1523b580bdcaf862.eml,"Subject: 30+ new python opportunities in Chicago, IL",2016-01-13,python,30,2,2016,Indeed
2016/1/13/1523b580b9c3c7b0.eml,"Subject: 12 new Data Scientist opportunities in Chicago, IL",2016-01-13,Data Scientist,12,2,2016,Indeed
2016/1/12/1523613cf3c230e2.eml,"Subject: 30+ new python opportunities in Chicago, IL",2016-01-12,python,30,2,2016,Indeed
2016/1/11/15230b59cf3478f1.eml,"Subject: 1 new Data Scientist opportunity in Chicago, IL",2016-01-11,Data Scientist,1,2,2016,Indeed
2016/1/9/15226c0741c6290b.eml,"Subject: 8 new Data Scientist opportunities in Chicago, IL",2016-01-09,Data Scientist,8,2,2016,Indeed
2016/1/8/15221b28bf103f8e.eml,"Subject: 23 new python opportunities in Chicago, IL",2016-01-08,python,23,2,2016,Indeed
2016/1/8/15221b28a1ffcd4c.eml,"Subject: 4 new Data Scientist opportunities in Chicago, IL",2016-01-08,Data Scientist,4,2,2016,Indeed
2016/1/7/1521c9c25cd7259f.eml,"Subject: 13 new Data Scientist opportunities in Chicago, IL",2016-01-07,Data Scientist,13,1,2016,Indeed
2016/1/6/152178bb9e792806.eml,"Subject: 14 new Data Scientist opportunities in Chicago, IL",2016-01-06,Data Scientist,14,1,2016,Indeed
2016/1/6/152178bb9ba71844.eml,"Subject: 30+ new python opportunities in Chicago, IL",2016-01-06,python,30,1,2016,Indeed
2016/1/5/1521227b1710cf13.eml,"Subject: 27 new python opportunities in Chicago, IL",2016-01-05,python,27,1,2016,Indeed
2016/1/5/1521227b147f841b.eml,"Subject: 4 new Data Scientist opportunities in Chicago, IL",2016-01-05,Data Scientist,4,1,2016,Indeed
2016/1/4/1520ca02194ca0cf.eml,"Subject: 4 new Data Scientist opportunities in Chicago, IL",2016-01-04,Data Scientist,4,1,2016,Indeed
2016/1/3/152079031c8436d7.eml,"Subject: 5 new Data Scientist opportunities in Chicago, IL",2016-01-03,Data Scientist,5,1,2016,Indeed
2016/1/3/15207902eff0cff3.eml,"Subject: 4 new python opportunities in Chicago, IL",2016-01-03,python,4,1,2016,Indeed
2016/1/1/151fd550960858d3.eml,"Subject: 14 new Data Scientist opportunities in Chicago, IL",2016-01-01,Data Scientist,14,1,2016,Indeed
2016/1/1/151fd550874cc351.eml,"Subject: 20 new python opportunities in Chicago, IL",2016-01-01,python,20,1,2016,Indeed
2015/12/31/151f82070e124486.eml,"Subject: 8 new Data Scientist opportunities in Chicago, IL",2015-12-31,Data Scientist,8,53,2015,Indeed
2015/12/30/151f3169e2eef891.eml,"Subject: 21 new python opportunities in Chicago, IL",2015-12-30,python,21,52,2015,Indeed
2015/12/28/151e89599b518be4.eml,"Subject: 2 new Data Scientist opportunities in Chicago, IL",2015-12-28,Data Scientist,2,52,2015,Indeed
2015/12/27/151e377c197362f2.eml,"Subject: 8 new python opportunities in Chicago, IL",2015-12-27,python,8,52,2015,Indeed
2015/12/27/151e377c1500ab8d.eml,"Subject: 3 new Data Scientist opportunities in Chicago, IL",2015-12-27,Data Scientist,3,52,2015,Indeed
2015/12/25/151d93b5ef7dc408.eml,"Subject: 1 new Data Scientist opportunity in Chicago, IL",2015-12-25,Data Scientist,1,52,2015,Indeed
2015/12/25/151d93b5e84f61a5.eml,"Subject: 10 new python opportunities in Chicago, IL",2015-12-25,python,10,52,2015,Indeed
2015/12/24/151d4269d791dc86.eml,"Subject: 21 new python opportunities in Chicago, IL",2015-12-24,python,21,52,2015,Indeed
2015/12/23/151cf04bd1de0ac0.eml,"Subject: 11 new python opportunities in Chicago, IL",2015-12-23,python,11,51,2015,Indeed
2015/12/23/151cf04bd0177b9f.eml,"Subject: 22 new Data Scientist opportunities in Chicago, IL",2015-12-23,Data Scientist,22,51,2015,Indeed
2015/12/22/151c9e72bbb87b71.eml,"Subject: 25 new python opportunities in Chicago, IL",2015-12-22,python,25,51,2015,Indeed
2015/12/22/151c9e72accdcfd8.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2015-12-22,Data Scientist,9,51,2015,Indeed
2015/12/21/151c4830d296f0ff.eml,"Subject: 8 new python opportunities in Chicago, IL",2015-12-21,python,8,51,2015,Indeed
2015/12/21/151c4830c4f0900a.eml,"Subject: 1 new Data Scientist opportunity in Chicago, IL",2015-12-21,Data Scientist,1,51,2015,Indeed
2015/12/20/151c0379f26eb32e.eml,"Subject: 9 new python opportunities in Chicago, IL",2015-12-20,python,9,51,2015,Indeed
2015/12/20/151c0379e6120c67.eml,"Subject: 5 new Data Scientist opportunities in Chicago, IL",2015-12-20,Data Scientist,5,51,2015,Indeed
2015/12/19/151babcc16ea70f0.eml,"Subject: 19 new python opportunities in Chicago, IL",2015-12-19,python,19,51,2015,Indeed
2015/12/19/151babcc00cc2135.eml,"Subject: 13 new Data Scientist opportunities in Chicago, IL",2015-12-19,Data Scientist,13,51,2015,Indeed
2015/12/18/151b551f3f33679d.eml,"Subject: 10 new Data Scientist opportunities in Chicago, IL",2015-12-18,Data Scientist,10,51,2015,Indeed
2015/12/17/151b0352bdc1a268.eml,"Subject: 26 new python opportunities in Chicago, IL",2015-12-17,python,26,51,2015,Indeed
2015/12/17/151b0352a6a8406d.eml,"Subject: 8 new Data Scientist opportunities in Chicago, IL",2015-12-17,Data Scientist,8,51,2015,Indeed
2015/12/16/151ab023786ce401.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-12-16,python,30,50,2015,Indeed
2015/12/16/151ab0236e39ed72.eml,"Subject: 16 new Data Scientist opportunities in Chicago, IL",2015-12-16,Data Scientist,16,50,2015,Indeed
2015/12/15/151a5dd07a3e5d34.eml,"Subject: 5 new Data Scientist opportunities in Chicago, IL",2015-12-15,Data Scientist,5,50,2015,Indeed
2015/12/15/151a5dd0768e11cc.eml,"Subject: 25 new python opportunities in Chicago, IL",2015-12-15,python,25,50,2015,Indeed
2015/12/14/151a073f94b2ca16.eml,"Subject: 1 new python opportunity in Chicago, IL",2015-12-14,python,1,50,2015,Indeed
2015/12/13/1519b9fe13c2f171.eml,"Subject: 6 new Data Scientist opportunities in Chicago, IL",2015-12-13,Data Scientist,6,50,2015,Indeed
2015/12/13/1519b9fe0103300e.eml,"Subject: 1 new python opportunity in Chicago, IL",2015-12-13,python,1,50,2015,Indeed
2015/12/12/15196858de4cbc8c.eml,"Subject: 8 new Data Scientist opportunities in Chicago, IL",2015-12-12,Data Scientist,8,50,2015,Indeed
2015/12/11/151913e7ac0f6cc3.eml,"Subject: 6 new Data Scientist opportunities in Chicago, IL",2015-12-11,Data Scientist,6,50,2015,Indeed
2015/12/10/1518c21c98b83955.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-12-10,python,30,50,2015,Indeed
2015/12/10/1518c21c8c540b6c.eml,"Subject: 18 new Data Scientist opportunities in Chicago, IL",2015-12-10,Data Scientist,18,50,2015,Indeed
2015/12/9/15186ff3ce741914.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-12-09,python,30,49,2015,Indeed
2015/12/9/15186ff3c4af29a7.eml,"Subject: 10 new Data Scientist opportunities in Chicago, IL",2015-12-09,Data Scientist,10,49,2015,Indeed
2015/12/8/15181baef2885453.eml,"Subject: 14 new python opportunities in Chicago, IL",2015-12-08,python,14,49,2015,Indeed
2015/12/7/1517c6168b2c1513.eml,"Subject: 4 new python opportunities in Chicago, IL",2015-12-07,python,4,49,2015,Indeed
2015/12/6/151778583f683f35.eml,"Subject: 7 new Data Scientist opportunities in Chicago, IL",2015-12-06,Data Scientist,7,49,2015,Indeed
2015/12/6/151778583d501603.eml,"Subject: 14 new python opportunities in Chicago, IL",2015-12-06,python,14,49,2015,Indeed
2015/12/5/1517272b3ab25b44.eml,"Subject: 15 new Data Scientist opportunities in Chicago, IL",2015-12-05,Data Scientist,15,49,2015,Indeed
2015/12/5/1517272b2391069b.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-12-05,python,30,49,2015,Indeed
2015/12/4/1516d30f35a70f22.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-12-04,python,30,49,2015,Indeed
2015/12/4/1516d30f18571a6a.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2015-12-04,Data Scientist,9,49,2015,Indeed
2015/12/3/1516817b19e6fd01.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-12-03,python,30,49,2015,Indeed
2015/12/2/15162fe607fb2744.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-12-02,python,30,48,2015,Indeed
2015/12/1/1515dcfe0d6b5884.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-12-01,python,30,48,2015,Indeed
2015/11/30/151584f07bfaa62f.eml,"Subject: 1 new Data Scientist opportunity in Chicago, IL",2015-11-30,Data Scientist,1,48,2015,Indeed
2015/11/30/151584f046af16bc.eml,"Subject: 4 new python opportunities in Chicago, IL",2015-11-30,python,4,48,2015,Indeed
2015/11/29/151537a08ddbc0b0.eml,"Subject: 10 new python opportunities in Chicago, IL",2015-11-29,python,10,48,2015,Indeed
2015/11/28/1514e47c144f1046.eml,"Subject: 20 new python opportunities in Chicago, IL",2015-11-28,python,20,48,2015,Indeed
2015/11/27/1514920c872b9492.eml,"Subject: 1 new Data Scientist opportunity in Chicago, IL",2015-11-27,Data Scientist,1,48,2015,Indeed
2015/11/25/1513edf5f40ffcd6.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-11-25,python,30,47,2015,Indeed
2015/11/24/15139bf322f837d7.eml,"Subject: 26 new python opportunities in Chicago, IL",2015-11-24,python,26,47,2015,Indeed
2015/11/24/15139bf30b2059a0.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2015-11-24,Data Scientist,9,47,2015,Indeed
2015/11/22/1512fa64332c4b2a.eml,"Subject: 12 new python opportunities in Chicago, IL",2015-11-22,python,12,47,2015,Indeed
2015/11/20/15125234a1b96f7c.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2015-11-20,Data Scientist,9,47,2015,Indeed
2015/11/20/15125234a183cc2e.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-11-20,python,30,47,2015,Indeed
2015/11/19/151201ee5e5b2072.eml,"Subject: 20 new Data Scientist opportunities in Chicago, IL",2015-11-19,Data Scientist,20,47,2015,Indeed
2015/11/19/151201ee484df797.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-11-19,python,30,47,2015,Indeed
2015/11/18/1511aeacb1d376bd.eml,"Subject: 16 new Data Scientist opportunities in Chicago, IL",2015-11-18,Data Scientist,16,46,2015,Indeed
2015/11/18/1511aeaca00f2ac0.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-11-18,python,30,46,2015,Indeed
2015/11/17/15115c1cbd6778c8.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-11-17,python,30,46,2015,Indeed
2015/11/17/15115c1ca0e68f3f.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2015-11-17,Data Scientist,9,46,2015,Indeed
2015/11/16/1511055680913ecc.eml,"Subject: 5 new python opportunities in Chicago, IL",2015-11-16,python,5,46,2015,Indeed
2015/11/15/1510baa01fe9376f.eml,"Subject: 7 new python opportunities in Chicago, IL",2015-11-15,python,7,46,2015,Indeed
2015/11/15/1510baa0038915b1.eml,"Subject: 5 new Data Scientist opportunities in Chicago, IL",2015-11-15,Data Scientist,5,46,2015,Indeed
2015/11/14/151066013e696003.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-11-14,python,30,46,2015,Indeed
2015/11/13/1510127017c0b169.eml,"Subject: 12 new Data Scientist opportunities in Chicago, IL",2015-11-13,Data Scientist,12,46,2015,Indeed
2015/11/13/15101270172df737.eml,"Subject: 21 new python opportunities in Chicago, IL",2015-11-13,python,21,46,2015,Indeed
2015/11/12/150fbfb0aa8d333d.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-11-12,python,30,46,2015,Indeed
2015/11/12/150fbfb0a93db12d.eml,"Subject: 10 new Data Scientist opportunities in Chicago, IL",2015-11-12,Data Scientist,10,46,2015,Indeed
2015/11/10/150f1e750452b80e.eml,"Subject: 8 new Data Scientist opportunities in Chicago, IL",2015-11-10,Data Scientist,8,45,2015,Indeed
2015/11/9/150ec4a494eb4d5d.eml,"Subject: 3 new python opportunities in Chicago, IL",2015-11-09,python,3,45,2015,Indeed
2015/11/8/150e7946087706fc.eml,"Subject: 5 new python opportunities in Chicago, IL",2015-11-08,python,5,45,2015,Indeed
2015/11/7/150e252f77aac820.eml,"Subject: 28 new python opportunities in Chicago, IL",2015-11-07,python,28,45,2015,Indeed
2015/11/7/150e252f70a575c4.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2015-11-07,Data Scientist,9,45,2015,Indeed
2015/11/6/150dd1595f8aaf83.eml,"Subject: 21 new python opportunities in Chicago, IL",2015-11-06,python,21,45,2015,Indeed
2015/11/6/150dd1594fa2d255.eml,"Subject: 8 new Data Scientist opportunities in Chicago, IL",2015-11-06,Data Scientist,8,45,2015,Indeed
2015/11/5/150d8266463580ec.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-11-05,python,30,45,2015,Indeed
2015/11/5/150d826643693258.eml,"Subject: 8 new Data Scientist opportunities in Chicago, IL",2015-11-05,Data Scientist,8,45,2015,Indeed
2015/11/4/150d2d24cff13dc3.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-11-04,python,30,44,2015,Indeed
2015/11/4/150d2d24cbc61ebd.eml,"Subject: 10 new Data Scientist opportunities in Chicago, IL",2015-11-04,Data Scientist,10,44,2015,Indeed
2015/11/3/150cee16230eb227.eml,"Subject: 5 new Data Scientist opportunities in Chicago, IL",2015-11-03,Data Scientist,5,44,2015,Indeed
2015/11/3/150ceb0830580347.eml,"Subject: 23 new python opportunities in Chicago, IL",2015-11-03,python,23,44,2015,Indeed
2015/11/2/150c82ef6174f6a3.eml,"Subject: 2 new Data Scientist opportunities in Chicago, IL",2015-11-02,Data Scientist,2,44,2015,Indeed
2015/11/1/150c36dd9d41b224.eml,"Subject: 20 new python opportunities in Chicago, IL",2015-11-01,python,20,44,2015,Indeed
2015/11/1/150c36dd84c4671e.eml,"Subject: 4 new Data Scientist opportunities in Chicago, IL",2015-11-01,Data Scientist,4,44,2015,Indeed
2015/10/31/150be3ffd0670829.eml,"Subject: 7 new Data Scientist opportunities in Chicago, IL",2015-10-31,Data Scientist,7,44,2015,Indeed
2015/10/30/150b8dd31706e6db.eml,"Subject: 5 new Data Scientist opportunities in Chicago, IL",2015-10-30,Data Scientist,5,44,2015,Indeed
2015/10/30/150b8dd30b2d29d6.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-10-30,python,30,44,2015,Indeed
2015/10/29/150b3bd60f20df5e.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-10-29,python,30,44,2015,Indeed
2015/10/29/150b3bd60cc97a74.eml,"Subject: 11 new Data Scientist opportunities in Chicago, IL",2015-10-29,Data Scientist,11,44,2015,Indeed
2015/10/28/150ae886755f32f5.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-10-28,python,30,43,2015,Indeed
2015/10/28/150ae88667e2d607.eml,"Subject: 14 new Data Scientist opportunities in Chicago, IL",2015-10-28,Data Scientist,14,43,2015,Indeed
2015/10/27/150a95081a2ef417.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2015-10-27,Data Scientist,9,43,2015,Indeed
2015/10/27/150a9507f9191b52.eml,"Subject: 27 new python opportunities in Chicago, IL",2015-10-27,python,27,43,2015,Indeed
2015/10/25/1509f0657ac9f12f.eml,"Subject: 8 new Data Scientist opportunities in Chicago, IL",2015-10-25,Data Scientist,8,43,2015,Indeed
2015/10/25/1509f0657606fd0e.eml,"Subject: 14 new python opportunities in Chicago, IL",2015-10-25,python,14,43,2015,Indeed
2015/10/24/15099cea56ac41ca.eml,"Subject: 10 new Data Scientist opportunities in Chicago, IL",2015-10-24,Data Scientist,10,43,2015,Indeed
2015/10/24/15099cea4b791766.eml,"Subject: 28 new python opportunities in Chicago, IL",2015-10-24,python,28,43,2015,Indeed
2015/10/23/15094a4085bb1157.eml,"Subject: 10 new Data Scientist opportunities in Chicago, IL",2015-10-23,Data Scientist,10,43,2015,Indeed
2015/10/22/1508f9aa97242724.eml,"Subject: 30 new python opportunities in Chicago, IL",2015-10-22,python,30,43,2015,Indeed
2015/10/22/1508f9aa942bfe5c.eml,"Subject: 15 new Data Scientist opportunities in Chicago, IL",2015-10-22,Data Scientist,15,43,2015,Indeed
2015/10/21/1508a48a2e0313cc.eml,"Subject: 16 new Data Scientist opportunities in Chicago, IL",2015-10-21,Data Scientist,16,42,2015,Indeed
2015/10/21/1508a48a0ddd2963.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-10-21,python,30,42,2015,Indeed
2015/10/20/1508522f319c877e.eml,"Subject: 11 new Data Scientist opportunities in Chicago, IL",2015-10-20,Data Scientist,11,42,2015,Indeed
2015/10/20/1508522f223c3a2c.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-10-20,python,30,42,2015,Indeed
2015/10/19/150801d75c0e6209.eml,"Subject: 3 new python opportunities in Chicago, IL",2015-10-19,python,3,42,2015,Indeed
2015/10/19/150801d75490da28.eml,"Subject: 1 new Data Scientist opportunity in Chicago, IL",2015-10-19,Data Scientist,1,42,2015,Indeed
2015/10/18/1507b9ff5f441b3f.eml,"Subject: 15 new python opportunities in Chicago, IL",2015-10-18,python,15,42,2015,Indeed
2015/10/18/1507b9ff555ce77e.eml,"Subject: 10 new Data Scientist opportunities in Chicago, IL",2015-10-18,Data Scientist,10,42,2015,Indeed
2015/10/17/150762a391271dea.eml,"Subject: 23 new python opportunities in Chicago, IL",2015-10-17,python,23,42,2015,Indeed
2015/10/17/150762a367b4dd77.eml,"Subject: 3 new Data Scientist opportunities in Chicago, IL",2015-10-17,Data Scientist,3,42,2015,Indeed
2015/10/16/15070abb348b5d54.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-10-16,python,30,42,2015,Indeed
2015/10/16/15070abb234da3d9.eml,"Subject: 13 new Data Scientist opportunities in Chicago, IL",2015-10-16,Data Scientist,13,42,2015,Indeed
2015/10/15/1506b76567b8db4a.eml,"Subject: 21 new python opportunities in Chicago, IL",2015-10-15,python,21,42,2015,Indeed
2015/10/15/1506b764fea83f1b.eml,"Subject: 7 new Data Scientist opportunities in Chicago, IL",2015-10-15,Data Scientist,7,42,2015,Indeed
2015/10/14/1506681e1d99eed1.eml,"Subject: 27 new python opportunities in Chicago, IL",2015-10-14,python,27,41,2015,Indeed
2015/10/14/1506681e12cc6a41.eml,"Subject: 10 new Data Scientist opportunities in Chicago, IL",2015-10-14,Data Scientist,10,41,2015,Indeed
2015/10/13/150614bbf39691db.eml,"Subject: 19 new python opportunities in Chicago, IL",2015-10-13,python,19,41,2015,Indeed
2015/10/13/150614bba43b7aa2.eml,"Subject: 2 new Data Scientist opportunities in Chicago, IL",2015-10-13,Data Scientist,2,41,2015,Indeed
2015/10/12/1505c08c7d850b38.eml,"Subject: 3 new python opportunities in Chicago, IL",2015-10-12,python,3,41,2015,Indeed
2015/10/12/1505c08c77057531.eml,"Subject: 2 new Data Scientist opportunities in Chicago, IL",2015-10-12,Data Scientist,2,41,2015,Indeed
2015/10/11/1505829a58df8eac.eml,"Subject: 5 new python opportunities in Chicago, IL",2015-10-11,python,5,41,2015,Indeed
2015/10/11/1505829a4172a9ff.eml,"Subject: 2 new Data Scientist opportunities in Chicago, IL",2015-10-11,Data Scientist,2,41,2015,Indeed
2015/10/10/15052545c4db6983.eml,"Subject: 5 new Data Scientist opportunities in Chicago, IL",2015-10-10,Data Scientist,5,41,2015,Indeed
2015/10/10/15052545c1c1e579.eml,"Subject: 23 new python opportunities in Chicago, IL",2015-10-10,python,23,41,2015,Indeed
2015/10/9/1504c8f41fd15e50.eml,"Subject: 17 new Data Scientist opportunities in Chicago, IL",2015-10-09,Data Scientist,17,41,2015,Indeed
2015/10/9/1504c8f4102f8597.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-10-09,python,30,41,2015,Indeed
2015/10/8/15047789560b3360.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-10-08,python,30,41,2015,Indeed
2015/10/8/150477892acc8d0c.eml,"Subject: 12 new Data Scientist opportunities in Chicago, IL",2015-10-08,Data Scientist,12,41,2015,Indeed
2015/10/7/150424ddff24d6dc.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-10-07,python,30,40,2015,Indeed
2015/10/7/150424dde5dbe8f8.eml,"Subject: 15 new Data Scientist opportunities in Chicago, IL",2015-10-07,Data Scientist,15,40,2015,Indeed
2015/10/6/1503d19a55e5de7a.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2015-10-06,Data Scientist,9,40,2015,Indeed
2015/10/6/1503d19a49d06daa.eml,"Subject: 19 new python opportunities in Chicago, IL",2015-10-06,python,19,40,2015,Indeed
2015/10/5/15037b85c725af12.eml,"Subject: 3 new python opportunities in Chicago, IL",2015-10-05,python,3,40,2015,Indeed
2015/10/5/15037b85c4ebc068.eml,"Subject: 1 new Data Scientist opportunity in Chicago, IL",2015-10-05,Data Scientist,1,40,2015,Indeed
2015/10/4/15033159b2427b96.eml,"Subject: 5 new python opportunities in Chicago, IL",2015-10-04,python,5,40,2015,Indeed
2015/10/4/15033159a9ab2eed.eml,"Subject: 4 new Data Scientist opportunities in Chicago, IL",2015-10-04,Data Scientist,4,40,2015,Indeed
2015/10/3/1502da787ef099ac.eml,"Subject: 11 new Data Scientist opportunities in Chicago, IL",2015-10-03,Data Scientist,11,40,2015,Indeed
2015/10/3/1502da787b32efe0.eml,"Subject: 25 new python opportunities in Chicago, IL",2015-10-03,python,25,40,2015,Indeed
2015/10/2/1502891c4fdcaa90.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2015-10-02,Data Scientist,9,40,2015,Indeed
2015/10/2/1502891c49b9ba67.eml,"Subject: 27 new python opportunities in Chicago, IL",2015-10-02,python,27,40,2015,Indeed
2015/10/1/150236485adb292b.eml,"Subject: 26 new python opportunities in Chicago, IL",2015-10-01,python,26,40,2015,Indeed
2015/10/1/1502364856184d84.eml,"Subject: 6 new Data Scientist opportunities in Chicago, IL",2015-10-01,Data Scientist,6,40,2015,Indeed
2015/9/30/1501e3caf9b7f470.eml,"Subject: 12 new Data Scientist opportunities in Chicago, IL",2015-09-30,Data Scientist,12,39,2015,Indeed
2015/9/30/1501e3caef9177fb.eml,"Subject: 25 new python opportunities in Chicago, IL",2015-09-30,python,25,39,2015,Indeed
2015/9/29/15018fde3e40b8f6.eml,"Subject: 18 new python opportunities in Chicago, IL",2015-09-29,python,18,39,2015,Indeed
2015/9/29/15018fddc8beaabf.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2015-09-29,Data Scientist,9,39,2015,Indeed
2015/9/28/15013a6673f3bc2a.eml,"Subject: 5 new Data Scientist opportunities in Chicago, IL",2015-09-28,Data Scientist,5,39,2015,Indeed
2015/9/28/15013a66674cef12.eml,"Subject: 11 new python opportunities in Chicago, IL",2015-09-28,python,11,39,2015,Indeed
2015/9/27/1500ee18544e8f24.eml,"Subject: 4 new Data Scientist opportunities in Chicago, IL",2015-09-27,Data Scientist,4,39,2015,Indeed
2015/9/27/1500ee184602a2d9.eml,"Subject: 10 new python opportunities in Chicago, IL",2015-09-27,python,10,39,2015,Indeed
2015/9/26/15009854f01c36d4.eml,"Subject: 9 new Data Scientist opportunities in Chicago, IL",2015-09-26,Data Scientist,9,39,2015,Indeed
2015/9/26/15009854e0dc8945.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-09-26,python,30,39,2015,Indeed
2015/9/25/150045d91ade9754.eml,"Subject: 14 new Data Scientist opportunities in Chicago, IL",2015-09-25,Data Scientist,14,39,2015,Indeed
2015/9/25/150045d90d87fcd8.eml,"Subject: 30+ new python opportunities in Chicago, IL",2015-09-25,python,30,39,2015,Indeed
2015/9/24/14fff3847bbe8720.eml,"Subject: 20 new python opportunities in Chicago, IL",2015-09-24,python,20,39,2015,Indeed
2015/9/24/14fff3846a47ba5d.eml,"Subject: 6 new Data Scientist opportunities in Chicago, IL",2015-09-24,Data Scientist,6,39,2015,Indeed
2015/9/23/14ffa17ff32a5054.eml,"Subject: 30 new python opportunities in Chicago, IL",2015-09-23,python,30,38,2015,Indeed
2015/9/23/14ffa17fc0cbe118.eml,"Subject: 8 new Data Scientist opportunities in Chicago, IL",2015-09-23,Data Scientist,8,38,2015,Indeed
